GEOID,NAME,ABBR,year,indicator_id,category,dimension,indicator_label,value_pwd,value_pwod,value_raw,direction,transform,weight,source_status,notes,value_transformed,value_winsor,z_score,score_100_unadjusted,score_100
29,Missouri,MO,2024,rel_score_hcv_hoh,CL,relative,Housing Choice Voucher (Head of Household): Relative,0.0402129074302576,NA,0.0402129074302576,higher_better,none,1,external_ready,Source: HUD Picture of Subsidized Households (POSH) — huduser.gov/portal/datasets/assthsg.html. State-level total HCV (Section 8) households. OLD version: no disability filter on HoH. Denominator: total disabled population by state (from ACS disability count — e.g. B18101 total with disability). Rate = HCV_HHs / disabled_pop. Most recent: 2023.,0.0402129074302576,0.0402129074302576,-0.4620061953416303,32.20384388285994,32.20384388285994
30,Montana,MT,2024,rel_score_hcv_hoh,CL,relative,Housing Choice Voucher (Head of Household): Relative,0.03595442308896262,NA,0.03595442308896262,higher_better,none,1,external_ready,Source: HUD Picture of Subsidized Households (POSH) — huduser.gov/portal/datasets/assthsg.html. State-level total HCV (Section 8) households. OLD version: no disability filter on HoH. Denominator: total disabled population by state (from ACS disability count — e.g. B18101 total with disability). Rate = HCV_HHs / disabled_pop. Most recent: 2023.,0.03595442308896262,0.03595442308896262,-0.627620881934829,26.512616291377135,26.512616291377135
31,Nebraska,NE,2024,rel_score_hcv_hoh,CL,relative,Housing Choice Voucher (Head of Household): Relative,0.04607837023178464,NA,0.04607837023178464,higher_better,none,1,external_ready,Source: HUD Picture of Subsidized Households (POSH) — huduser.gov/portal/datasets/assthsg.html. State-level total HCV (Section 8) households. OLD version: no disability filter on HoH. Denominator: total disabled population by state (from ACS disability count — e.g. B18101 total with disability). Rate = HCV_HHs / disabled_pop. Most recent: 2023.,0.04607837023178464,0.04607837023178464,-0.2338952747074668,40.75331408576932,40.75331408576932
32,Nevada,NV,2024,rel_score_hcv_hoh,CL,relative,Housing Choice Voucher (Head of Household): Relative,0.03572478850314253,NA,0.03572478850314253,higher_better,none,1,external_ready,Source: HUD Picture of Subsidized Households (POSH) — huduser.gov/portal/datasets/assthsg.html. State-level total HCV (Section 8) households. OLD version: no disability filter on HoH. Denominator: total disabled population by state (from ACS disability count — e.g. B18101 total with disability). Rate = HCV_HHs / disabled_pop. Most recent: 2023.,0.03572478850314253,0.03572478850314253,-0.6365514912581426,26.22085154643159,26.22085154643159
33,New Hampshire,NH,2024,rel_score_hcv_hoh,CL,relative,Housing Choice Voucher (Head of Household): Relative,0.05622270443998666,NA,0.05622270443998666,higher_better,none,1,external_ready,Source: HUD Picture of Subsidized Households (POSH) — huduser.gov/portal/datasets/assthsg.html. State-level total HCV (Section 8) households. OLD version: no disability filter on HoH. Denominator: total disabled population by state (from ACS disability count — e.g. B18101 total with disability). Rate = HCV_HHs / disabled_pop. Most recent: 2023.,0.05622270443998666,0.05622270443998666,0.16062319617110624,56.38049078933602,56.38049078933602
34,New Jersey,NJ,2024,rel_score_hcv_hoh,CL,relative,Housing Choice Voucher (Head of Household): Relative,0.080130250159512445,NA,0.080130250159512445,higher_better,none,1,external_ready,Source: HUD Picture of Subsidized Households (POSH) — huduser.gov/portal/datasets/assthsg.html. State-level total HCV (Section 8) households. OLD version: no disability filter on HoH. Denominator: total disabled population by state (from ACS disability count — e.g. B18101 total with disability). Rate = HCV_HHs / disabled_pop. Most recent: 2023.,0.080130250159512445,0.080130250159512445,1.0904001717858136,86.2231546888671,86.2231546888671
35,New Mexico,NM,2024,rel_score_hcv_hoh,CL,relative,Housing Choice Voucher (Head of Household): Relative,0.03137303636086335,NA,0.03137303636086335,higher_better,none,1,external_ready,Source: HUD Picture of Subsidized Households (POSH) — huduser.gov/portal/datasets/assthsg.html. State-level total HCV (Section 8) households. OLD version: no disability filter on HoH. Denominator: total disabled population by state (from ACS disability count — e.g. B18101 total with disability). Rate = HCV_HHs / disabled_pop. Most recent: 2023.,0.03137303636086335,0.03137303636086335,-0.8057934114845493,21.01809888072669,21.01809888072669
36,New York,NY,2024,rel_score_hcv_hoh,CL,relative,Housing Choice Voucher (Head of Household): Relative,0.09970443262425636,NA,0.09970443262425636,higher_better,none,1,external_ready,Source: HUD Picture of Subsidized Households (POSH) — huduser.gov/portal/datasets/assthsg.html. State-level total HCV (Section 8) households. OLD version: no disability filter on HoH. Denominator: total disabled population by state (from ACS disability count — e.g. B18101 total with disability). Rate = HCV_HHs / disabled_pop. Most recent: 2023.,0.09970443262425636,0.09970443262425636,1.8516503806408375,96.79619782430358,96.79619782430358
37,North Carolina,NC,2024,rel_score_hcv_hoh,CL,relative,Housing Choice Voucher (Head of Household): Relative,0.03831100659303742,NA,0.03831100659303742,higher_better,none,1,external_ready,Source: HUD Picture of Subsidized Households (POSH) — huduser.gov/portal/datasets/assthsg.html. State-level total HCV (Section 8) households. OLD version: no disability filter on HoH. Denominator: total disabled population by state (from ACS disability count — e.g. B18101 total with disability). Rate = HCV_HHs / disabled_pop. Most recent: 2023.,0.03831100659303742,0.03831100659303742,-0.5359721151016589,29.59889112254587,29.59889112254587
38,North Dakota,ND,2024,rel_score_hcv_hoh,CL,relative,Housing Choice Voucher (Head of Household): Relative,0.07557390013758436,NA,0.07557390013758436,higher_better,none,1,external_ready,Source: HUD Picture of Subsidized Households (POSH) — huduser.gov/portal/datasets/assthsg.html. State-level total HCV (Section 8) households. OLD version: no disability filter on HoH. Denominator: total disabled population by state (from ACS disability count — e.g. B18101 total with disability). Rate = HCV_HHs / disabled_pop. Most recent: 2023.,0.07557390013758436,0.07557390013758436,0.9132013328531184,81.94316684558324,81.94316684558324
39,Ohio,OH,2024,rel_score_hcv_hoh,CL,relative,Housing Choice Voucher (Head of Household): Relative,0.05296977113717649,NA,0.05296977113717649,higher_better,none,1,external_ready,Source: HUD Picture of Subsidized Households (POSH) — huduser.gov/portal/datasets/assthsg.html. State-level total HCV (Section 8) households. OLD version: no disability filter on HoH. Denominator: total disabled population by state (from ACS disability count — e.g. B18101 total with disability). Rate = HCV_HHs / disabled_pop. Most recent: 2023.,0.05296977113717649,0.05296977113717649,0.03411491616422025,51.360724298513425,51.360724298513425
40,Oklahoma,OK,2024,rel_score_hcv_hoh,CL,relative,Housing Choice Voucher (Head of Household): Relative,0.03475792796417219,NA,0.03475792796417219,higher_better,none,1,external_ready,Source: HUD Picture of Subsidized Households (POSH) — huduser.gov/portal/datasets/assthsg.html. State-level total HCV (Section 8) households. OLD version: no disability filter on HoH. Denominator: total disabled population by state (from ACS disability count — e.g. B18101 total with disability). Rate = HCV_HHs / disabled_pop. Most recent: 2023.,0.03475792796417219,0.03475792796417219,-0.6741532040525616,25.010695861719825,25.010695861719825
41,Oregon,OR,2024,rel_score_hcv_hoh,CL,relative,Housing Choice Voucher (Head of Household): Relative,0.05734513709427132,NA,0.05734513709427132,higher_better,none,1,external_ready,Source: HUD Picture of Subsidized Households (POSH) — huduser.gov/portal/datasets/assthsg.html. State-level total HCV (Section 8) households. OLD version: no disability filter on HoH. Denominator: total disabled population by state (from ACS disability count — e.g. B18101 total with disability). Rate = HCV_HHs / disabled_pop. Most recent: 2023.,0.05734513709427132,0.05734513709427132,0.2042751900175361,58.09307716566649,58.09307716566649
42,Pennsylvania,PA,2024,rel_score_hcv_hoh,CL,relative,Housing Choice Voucher (Head of Household): Relative,0.04245788707172592,NA,0.04245788707172592,higher_better,none,1,external_ready,Source: HUD Picture of Subsidized Households (POSH) — huduser.gov/portal/datasets/assthsg.html. State-level total HCV (Section 8) households. OLD version: no disability filter on HoH. Denominator: total disabled population by state (from ACS disability count — e.g. B18101 total with disability). Rate = HCV_HHs / disabled_pop. Most recent: 2023.,0.04245788707172592,0.04245788707172592,-0.3746977611824419,35.3942628738742,35.3942628738742
44,Rhode Island,RI,2024,rel_score_hcv_hoh,CL,relative,Housing Choice Voucher (Head of Household): Relative,0.06122585478088715,NA,0.06122585478088715,higher_better,none,1,external_ready,Source: HUD Picture of Subsidized Households (POSH) — huduser.gov/portal/datasets/assthsg.html. State-level total HCV (Section 8) households. OLD version: no disability filter on HoH. Denominator: total disabled population by state (from ACS disability count — e.g. B18101 total with disability). Rate = HCV_HHs / disabled_pop. Most recent: 2023.,0.06122585478088715,0.06122585478088715,0.35519833353909297,63.8779493459332,63.8779493459332
45,South Carolina,SC,2024,rel_score_hcv_hoh,CL,relative,Housing Choice Voucher (Head of Household): Relative,0.03365436413564755,NA,0.03365436413564755,higher_better,none,1,external_ready,Source: HUD Picture of Subsidized Households (POSH) — huduser.gov/portal/datasets/assthsg.html. State-level total HCV (Section 8) households. OLD version: no disability filter on HoH. Denominator: total disabled population by state (from ACS disability count — e.g. B18101 total with disability). Rate = HCV_HHs / disabled_pop. Most recent: 2023.,0.03365436413564755,0.03365436413564755,-0.7170713793818433,23.666502724402996,23.666502724402996
46,South Dakota,SD,2024,rel_score_hcv_hoh,CL,relative,Housing Choice Voucher (Head of Household): Relative,0.04795916526883466,NA,0.04795916526883466,higher_better,none,1,external_ready,Source: HUD Picture of Subsidized Households (POSH) — huduser.gov/portal/datasets/assthsg.html. State-level total HCV (Section 8) households. OLD version: no disability filter on HoH. Denominator: total disabled population by state (from ACS disability count — e.g. B18101 total with disability). Rate = HCV_HHs / disabled_pop. Most recent: 2023.,0.04795916526883466,0.04795916526883466,-0.16075017057110605,43.61450864139687,43.61450864139687
47,Tennessee,TN,2024,rel_score_hcv_hoh,CL,relative,Housing Choice Voucher (Head of Household): Relative,0.03304108815470651,NA,0.03304108815470651,higher_better,none,1,external_ready,Source: HUD Picture of Subsidized Households (POSH) — huduser.gov/portal/datasets/assthsg.html. State-level total HCV (Section 8) households. OLD version: no disability filter on HoH. Denominator: total disabled population by state (from ACS disability count — e.g. B18101 total with disability). Rate = HCV_HHs / disabled_pop. Most recent: 2023.,0.03304108815470651,0.03304108815470651,-0.7409220035097228,22.93703666243535,22.93703666243535
48,Texas,TX,2024,rel_score_hcv_hoh,CL,relative,Housing Choice Voucher (Head of Household): Relative,0.04116061743800787,NA,0.04116061743800787,higher_better,none,1,external_ready,Source: HUD Picture of Subsidized Households (POSH) — huduser.gov/portal/datasets/assthsg.html. State-level total HCV (Section 8) households. OLD version: no disability filter on HoH. Denominator: total disabled population by state (from ACS disability count — e.g. B18101 total with disability). Rate = HCV_HHs / disabled_pop. Most recent: 2023.,0.04116061743800787,0.04116061743800787,-0.42514925673725584,33.536393622861006,33.536393622861006
49,Utah,UT,2024,rel_score_hcv_hoh,CL,relative,Housing Choice Voucher (Head of Household): Relative,0.0325341605896433,NA,0.0325341605896433,higher_better,none,1,external_ready,Source: HUD Picture of Subsidized Households (POSH) — huduser.gov/portal/datasets/assthsg.html. State-level total HCV (Section 8) households. OLD version: no disability filter on HoH. Denominator: total disabled population by state (from ACS disability count — e.g. B18101 total with disability). Rate = HCV_HHs / disabled_pop. Most recent: 2023.,0.0325341605896433,0.0325341605896433,-0.7606366820396587,22.343705178792437,22.343705178792437
50,Vermont,VT,2024,rel_score_hcv_hoh,CL,relative,Housing Choice Voucher (Head of Household): Relative,0.07896784232365145,NA,0.07896784232365145,higher_better,none,1,external_ready,Source: HUD Picture of Subsidized Households (POSH) — huduser.gov/portal/datasets/assthsg.html. State-level total HCV (Section 8) households. OLD version: no disability filter on HoH. Denominator: total disabled population by state (from ACS disability count — e.g. B18101 total with disability). Rate = HCV_HHs / disabled_pop. Most recent: 2023.,0.07896784232365145,0.07896784232365145,1.045193522189198,85.20332316252617,85.20332316252617
